SessionID,politics_new,politics,dogkick,endangered,overweight,anthill,palm,cards,stealpoor,apartment,ballots,racepledge,sportsbet,flagburn,talkradio,familyshun,citizenrenounce,leaveclub,parentcurse,founderscurse,handgesture,rottentomato,fatherslap,soulsell,eatdog,tail,molesterblood,stageanimal,sex,gender,Age,education,educ_num,religion_attend,Religion_attend_num
98533, Liberal,2,8,8,8,5,8,8,8,6,8,8,3,7,6,8,7,7,8,6,7,5,5,8,8,8,8,8, F,0,32, Completed Graduate/Professional Degree,9, a few times a year,1
98554, Moderate/middle-of-the-road,4,8,8,8,3,8,8,8,8,8,8,8,5,8,8,8,8,8,1,5,6,1,8,8,8,1,8, F,0,23, Currently in Graduate/Professional Sch,, a few times a year,1
98576, Moderate/middle-of-the-road,4,4,8,6,2,6,8,4,8,7,8,8,8,3,5,6,,4,4,4,1,2,8,6,7,8,4, M,1,19, Currently in College,5, Never,0
98578, Slightly Liberal,3,8,8,8,7,8,7,8,7,8,8,5,5,5,8,7,7,8,4,6,4,4,8,8,5,3,6, F,0,33, Completed College/University,6, a few times a year,1
98583, Very Liberal,1,8,8,5,4,8,4,7,5,8,8,1,1,3,7,1,8,4,1,6,1,2,1,7,7,3,5, F,0,23, Currently in College,5, Never,0
98598, Other,,8,8,5,1,1,1,7,7,1,6,1,1,1,5,2,1,1,1,5,1,1,8,8,6,8,7, M,1,18, Completed High School,3, one or more times each week,3
98613, Liberal,2,8,8,7,3,8,6,8,8,4,8,1,7,5,7,1,6,8,1,1,2,6,5,7,8,8,8, F,0,35, Completed Graduate/Professional Degree,9, a few times a year,1
98623, Very Liberal,1,8,8,8,5,8,8,8,8,8,8,4,4,4,7,6,6,8,4,6,4,1,8,8,7,7,6, M,1,23, No Answer,, 99,
98628, Very Liberal,1,8,8,7,6,8,4,8,6,8,8,1,3,2,8,1,7,4,1,7,1,6,8,8,8,7,6, F,0,22, Currently in Graduate/Professional Sch,, Never,0
98639, Moderate/middle-of-the-road,4,8,8,8,4,4,8,8,8,1,8,1,1,1,7,7,8,8,1,1,1,1,8,6,8,1,8, M,1,36, Completed Graduate/Professional Degree,9, Never,0
98640, Slightly Liberal,3,6,5,5,1,5,1,6,5,5,6,1,4,4,7,7,5,7,4,6,2,1,7,6,7,4,4, M,1,36, Completed College/University,6, a few times a year,1
98643, Libertarian,,6,2,2,1,8,1,8,8,3,8,1,1,1,7,1,4,3,1,3,1,1,1,4,7,1,5, M,1,20, Currently in College,5, a few times a year,1
98667, Slightly Conservative,5,,,,,,,,,,,,,,,,,,,,,,,,,,, F,0,30, Currently in College,5, a few times a month,2
98676, Slightly Liberal,3,8,8,8,1,8,4,8,8,2,8,8,8,8,8,8,7,8,2,8,4,8,8,8,7,1,8, F,0,20, Currently in College,5, a few times a year,1
98687, Conservative,6,8,7,4,1,8,8,8,1,8,7,1,1,8,7,8,4,8,7,5,5,1,8,8,8,1,5, M,1,66, Completed Graduate/Professional Degree,9, Never,0
98688, Liberal,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,8,8,1,8,8,8,8,8, F,0,55, Completed Graduate/Professional Degree,9, a few times a year,1
98692, Liberal,2,6,8,6,1,8,8,8,5,8,8,5,1,8,6,6,5,5,1,1,1,1,1,1,8,1,6, F,0,59, Some College/University,4, a few times a year,1
98704, Slightly Liberal,3,6,7,5,3,7,6,6,5,5,7,2,2,5,6,7,6,6,2,5,5,1,2,5,7,4,7, M,1,34, Some College/University,4, Never,0
98708, Liberal,2,7,6,4,3,6,4,7,5,3,7,3,4,3,7,6,7,6,2,4,3,4,6,6,6,5,5, M,1,22, Currently in College,5, Never,0
98718, Don't know/not political,,8,7,7,1,7,5,7,1,6,8,5,6,1,8,7,7,7,1,1,5,1,7,8,7,7,8, F,0,18, Currently in College,5, a few times a year,1
98748, Liberal,2,8,8,8,3,8,7,8,5,8,8,3,3,8,8,5,6,8,2,6,3,3,8,4,6,5,5, F,0,37, Completed College/University,6, Never,0
98762, Very Liberal,1,8,8,8,8,8,8,8,8,8,8,1,4,8,8,8,8,8,7,8,8,5,8,8,8,1,8, F,0,54, Completed Graduate/Professional Degree,9, one or more times each week,3
98766, Conservative,6,6,8,6,3,8,3,8,5,8,1,1,1,4,8,8,6,8,3,7,1,1,8,5,8,1,5, F,0,33, No Answer,, 99,
98769, Very Liberal,1,8,8,7,7,8,7,7,7,8,8,7,7,6,8,8,6,7,7,6,7,7,8,7,7,7,7, M,1,51, Completed Graduate/Professional Degree,9, Never,0
98771, Slightly Liberal,3,4,7,1,4,5,5,7,5,8,7,8,5,5,7,4,8,7,,5,3,1,8,8,8,2,8, M,1,20, Currently in High School,2, a few times a month,2
98772, Moderate/middle-of-the-road,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7, M,1,21, No Answer,, 99,
98775, Liberal,2,8,8,5,5,5,4,8,3,7,8,5,1,3,5,7,8,3,1,4,5,1,8,8,8,2,5, F,0,19, Completed High School,3, Never,0
98776, Slightly Conservative,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7, M,1,19, Completed High School,3, one or more times each week,3
98781, Conservative,6,8,8,8,8,8,8,8,1,8,8,8,8,8,7,8,8,8,8,8,8,1,6,8,7,1,7, F,0,71, Completed College/University,6, Never,0
98795, Slightly Liberal,3,5,6,5,3,6,6,8,4,8,8,1,4,4,7,8,5,8,2,4,4,1,5,6,8,4,5, M,1,18, Currently in College,5, Never,0
98796, Slightly Conservative,5,7,7,6,3,8,6,7,6,8,8,1,4,4,8,6,7,8,4,6,5,4,6,7,8,4,7, M,1,39, Completed Graduate/Professional Degree,9, a few times a year,1
98802, Slightly Liberal,3,8,8,8,2,8,4,8,6,8,8,4,1,6,8,4,5,7,4,6,5,1,3,8,7,1,5, M,1,21, Currently in College,5, a few times a year,1
98817, Don't know/not political,,8,8,5,1,8,3,7,7,1,7,5,5,4,8,8,8,5,1,4,1,2,7,8,7,6,5, F,0,19, Currently in High School,2, Never,0
98819, Liberal,2,4,4,3,1,6,4,6,5,1,6,4,4,5,7,6,7,8,3,6,1,5,8,5,8,1,4, M,1,27, Completed High School,3, Never,0
98836, Conservative,6,2,6,2,3,8,1,8,6,4,6,5,6,7,6,7,7,8,7,3,2,8,8,7,7,6,8, M,1,19, Currently in College,5, one or more times each week,3
98858, Moderate/middle-of-the-road,4,8,7,3,1,5,4,8,1,8,7,1,2,1,1,6,1,1,1,1,1,1,1,8,1,1,4, M,1,34, Some College/University,4, Never,0
98864, Slightly Liberal,3,8,8,8,3,8,8,8,6,6,7,3,1,3,8,7,8,8,3,8,3,1,8,8,8,5,4, M,1,25, Completed College/University,6, Never,0
98886, Liberal,2,8,8,8,1,8,1,8,1,8,8,1,8,1,8,1,1,8,1,8,1,1,8,8,8,8,8, M,1,43, No Answer,, 99,
98909, Liberal,2,6,8,5,4,8,5,8,5,8,8,4,4,1,7,8,8,6,4,6,1,1,5,8,8,1,7, M,1,30, Some Graduate/Professional School,7, a few times a year,1
98921, Other,,8,8,8,8,8,5,8,8,8,8,4,7,8,8,7,8,1,8,7,7,4,8,8,1,8,7, F,0,31, Some High School,1, Never,0
98931, Liberal,2,8,8,8,1,8,3,8,8,8,8,1,6,5,8,1,1,8,5,8,3,3,5,8,8,7,8, F,0,41, Some Graduate/Professional School,7, Never,0
98932, Liberal,2,8,8,8,4,8,8,8,8,8,8,6,1,8,8,7,6,8,7,6,4,1,8,8,8,1,6, F,0,57, Completed Graduate/Professional Degree,9, a few times a year,1
98936, Libertarian,,1,1,1,1,6,8,1,3,1,6,1,1,1,7,5,1,3,1,1,1,4,1,5,1,1,5, M,1,35, Completed Graduate/Professional Degree,9, Never,0
98937, Slightly Conservative,5,8,8,3,2,8,3,8,6,6,8,2,8,6,7,8,8,4,4,1,4,4,8,8,4,8,5, F,0,18, Some College/University,4, 99,
98945, Liberal,2,8,8,4,4,8,4,7,5,1,8,4,7,8,8,5,7,8,1,8,1,1,8,8,8,1,1, M,1,28, Completed College/University,6, Never,0
98949, Libertarian,,4,7,3,2,6,1,5,4,3,8,2,2,4,8,5,8,8,2,5,1,5,2,4,7,3,1, M,1,21, Currently in College,5, Never,0
98952, Very Liberal,1,4,8,5,3,8,4,8,5,8,8,2,2,5,7,5,3,7,2,5,5,4,7,4,7,1,5, M,1,29, Completed Graduate/Professional Degree,9, Never,0
98961, Liberal,2,8,7,4,1,8,5,8,8,6,8,3,6,6,8,3,5,6,4,6,3,1,7,8,8,7,7, F,0,25, Currently in Graduate/Professional Sch,, a few times a year,1
98982, Liberal,2,8,8,7,7,4,3,8,5,8,8,1,4,7,8,8,7,7,2,3,1,4,5,7,7,1,4, F,0,28, Completed College/University,6, Never,0
98989, Other,,8,8,8,1,8,1,8,8,8,8,1,8,1,8,8,1,8,1,1,1,1,8,8,8,1,8, M,1,27, No Answer,, 99,
98990, Slightly Liberal,3,8,7,1,4,5,5,7,5,7,6,1,1,7,4,6,7,5,1,4,1,1,8,1,8,1,4, M,1,34, Completed Graduate/Professional Degree,9, Never,0
99009, Conservative,6,8,7,5,1,8,8,8,7,8,8,1,6,7,8,8,8,8,5,7,8,1,8,7,8,1,7, M,1,37, Some Graduate/Professional School,7, one or more times each week,3
99022, Liberal,2,5,6,5,4,6,1,5,4,3,5,1,4,4,5,7,6,5,1,3,1,4,7,5,6,3,3, F,0,29, Completed College/University,6, a few times a year,1
99040, Moderate/middle-of-the-road,4,8,8,8,7,8,5,8,7,8,8,7,8,8,8,8,8,8,7,8,8,,8,8,8,8,8, F,0,46, Completed College/University,6, a few times a month,2
99042, Slightly Conservative,5,8,5,4,3,8,4,8,8,8,8,2,1,1,8,6,8,8,1,8,4,8,8,5,8,1,8, F,0,25, Currently in College,5, a few times a year,1
99054, Other,,1,7,1,1,8,8,8,1,8,8,1,1,7,7,8,1,8,1,1,7,1,7,8,7,1,8, M,1,36, Completed College/University,6, one or more times each week,3
99079, Libertarian,,8,8,8,1,8,8,8,8,8,8,1,1,8,8,8,6,8,2,1,8,1,1,8,7,1,6, M,1,28, Some College/University,4, Never,0
99080, Slightly Liberal,3,5,7,4,3,6,4,6,5,5,7,2,3,4,7,5,4,6,2,6,3,1,4,6,7,6,5, M,1,34, Completed Graduate/Professional Degree,9, Never,0
99087, Libertarian,,8,8,4,1,8,4,8,8,8,8,4,4,4,5,7,6,6,4,5,1,5,1,8,8,7,8, F,0,38, Completed College/University,6, a few times a month,2
99088, Very Conservative,7,7,4,8,1,8,8,8,6,8,8,3,8,7,8,8,6,8,8,7,5,6,8,6,8,1,8, M,1,27, Completed College/University,6, one or more times each week,3
99098, Conservative,6,8,1,1,1,8,7,8,8,8,1,7,8,8,8,8,8,8,8,8,8,8,8,8,7,1,7, M,1,31, Some College/University,4, a few times a year,1
99100, Libertarian,,8,8,8,7,7,8,8,8,8,8,7,8,8,8,8,8,8,8,7,7,7,8,8,8,7,7, M,1,41, Completed College/University,6, a few times a year,1
99102, Liberal,2,7,8,8,6,8,4,8,5,8,8,6,5,8,8,7,8,5,7,6,1,6,8,7,8,7,6, F,0,47, Completed Graduate/Professional Degree,9, Never,0
99105, Libertarian,,6,6,4,5,5,5,6,5,4,8,3,3,5,8,7,4,8,3,5,1,4,5,7,7,5,5, M,1,32, Completed Graduate/Professional Degree,9, Never,0
99117, Conservative,6,8,5,8,1,8,8,8,4,8,8,5,8,8,8,1,7,8,8,4,1,1,8,8,8,8,8, M,1,26, Completed College/University,6, one or more times each week,3
99120, Liberal,2,8,8,8,3,8,5,8,6,8,,5,4,4,7,8,8,8,3,7,4,3,8,7,8,5,5, M,1,39, Completed Graduate/Professional Degree,9, a few times a month,2
99122, Liberal,2,8,6,5,1,8,8,8,3,8,8,3,5,8,8,7,4,7,5,8,1,3,8,8,8,1,8, M,1,24, No Answer,, 99,
99129, Slightly Conservative,5,8,8,8,2,8,5,8,5,8,8,3,6,5,7,7,5,8,2,6,5,1,8,8,8,1,4, F,0,24, Completed College/University,6, one or more times each week,3
99140, Liberal,2,8,8,6,3,8,4,8,4,7,7,3,3,4,8,8,6,8,1,6,5,4,6,8,8,1,6, M,1,37, Completed College/University,6, a few times a year,1
99144, Moderate/middle-of-the-road,4,8,8,5,1,8,8,8,8,8,8,8,8,8,8,1,1,5,8,1,1,1,8,8,8,1,7, F,0,18, Currently in High School,2, a few times a year,1
99145, Very Liberal,1,8,8,5,1,8,4,8,5,8,8,4,8,6,6,4,6,8,4,5,5,4,7,8,8,8,8, M,1,37, Some Graduate/Professional School,7, Never,0
99171, Conservative,6,7,7,4,2,7,2,7,5,4,6,2,5,6,8,8,8,7,7,6,2,1,7,8,8,8,8, M,1,23, Currently in Graduate/Professional Sch,, a few times a year,1
99217, Liberal,2,8,8,8,3,8,3,6,5,8,8,4,3,4,8,8,5,8,3,7,2,1,8,8,8,2,5, M,1,19, Currently in College,5, a few times a month,2
99218, Very Liberal,1,8,7,6,1,8,6,,7,6,7,1,1,1,7,7,7,7,7,7,6,8,8,8,8,8,7, M,1,58, Completed College/University,6, a few times a year,1
99220, Liberal,2,8,8,5,3,8,6,8,5,8,8,3,3,4,5,7,6,4,3,5,5,3,6,8,8,5,5, M,1,49, Some College/University,4, Never,0
99249, Liberal,2,6,8,8,3,6,1,8,7,7,8,1,1,7,1,1,,7,,8,,1,7,8,8,,5, F,0,27, Completed Graduate/Professional Degree,9, Never,0
99265, Conservative,6,8,7,7,1,8,1,8,1,8,8,3,8,8,7,8,8,8,7,7,1,1,8,8,8,8,7, F,0,25, Some Graduate/Professional School,7, a few times a year,1
99276, Liberal,2,8,8,7,8,8,8,8,7,8,7,1,7,8,8,1,8,7,1,7,7,1,7,8,7,1,8, M,1,50, Completed College/University,6, Never,0
99304, Moderate/middle-of-the-road,4,8,8,8,2,8,8,8,8,8,8,4,5,4,8,6,8,8,5,8,6,6,5,8,8,5,8, F,0,22, Completed College/University,6, one or more times each week,3
99320, Other,,8,7,6,2,8,5,8,6,8,6,3,3,3,8,7,7,5,2,1,1,1,1,8,8,1,7, M,1,19, Some College/University,4, Never,0
99344, Very Liberal,1,8,8,8,5,8,8,7,7,8,8,1,5,5,8,7,7,8,1,8,6,8,7,8,8,1,7, M,1,30, Currently in Graduate/Professional Sch,, Never,0
99355, Liberal,2,8,8,1,1,8,8,8,1,8,8,1,1,8,8,1,8,1,1,1,1,8,8,8,8,1,1, M,1,46, Completed Graduate/Professional Degree,9, Never,0
99357, Slightly Liberal,3,8,8,8,1,8,5,8,5,8,8,4,5,4,7,7,7,8,5,5,7,4,3,8,7,5,6, F,0,36, Completed College/University,6, Never,0
99369, Conservative,6,5,4,5,1,5,4,8,2,8,5,4,4,5,8,4,4,5,2,5,4,3,8,6,6,4,7, F,0,27, Completed College/University,6, one or more times each week,3
99382, Libertarian,,8,6,8,1,8,8,8,8,8,6,6,8,8,8,8,8,8,8,7,5,1,8,8,8,8,7, M,1,30, Completed College/University,6, one or more times each week,3
99386, Liberal,2,8,8,8,5,8,6,8,7,8,8,4,1,8,8,7,7,1,1,5,3,1,1,7,8,1,8, F,0,50, Completed Graduate/Professional Degree,9, Never,0
99392, Liberal,2,8,8,7,3,7,3,8,5,7,8,1,1,4,8,4,7,8,1,4,2,1,1,8,7,1,6, F,0,24, Some Graduate/Professional School,7, Never,0
99396, Moderate/middle-of-the-road,4,8,8,8,2,8,3,8,4,8,8,7,8,6,5,4,7,6,8,1,1,1,8,8,7,4,5, M,1,22, Currently in College,5, a few times a year,1
99399, Liberal,2,8,5,8,1,1,4,7,4,6,8,1,1,5,5,1,4,7,4,1,1,1,8,8,8,1,1, M,1,25, Currently in Graduate/Professional Sch,, a few times a month,2
99402, Very Liberal,1,2,8,5,2,7,4,6,4,1,7,1,1,2,8,1,5,7,1,2,1,2,4,4,7,2,8, M,1,26, Currently in Graduate/Professional Sch,, a few times a year,1
99403, Slightly Liberal,3,8,8,8,6,6,3,8,8,8,8,1,5,3,8,1,8,8,1,1,1,1,8,8,7,8,6, M,1,25, No Answer,, 99,
99409, Slightly Liberal,3,8,8,6,4,8,5,8,5,6,8,4,2,4,6,7,4,6,2,6,1,3,8,6,6,6,6, M,1,44, Completed College/University,6, a few times a year,1
99428, Liberal,2,8,8,8,3,8,3,8,6,3,8,3,5,7,6,7,8,7,5,5,4,1,4,8,8,8,4, F,0,41, Some College/University,4, Never,0
99455, Conservative,6,8,5,4,1,7,5,6,7,8,7,1,1,5,6,8,7,7,1,1,1,1,8,7,6,5,7, M,1,39, Completed College/University,6, Never,0
99459, Liberal,2,8,8,6,1,8,8,8,5,8,8,1,1,4,8,8,7,8,1,8,4,1,6,8,8,8,3, M,1,40, Completed Graduate/Professional Degree,9, Never,0
99467, Liberal,2,8,8,8,1,8,8,8,8,8,8,1,1,5,8,8,8,8,1,5,8,1,1,8,8,1,8, F,0,31, Currently in College,5, Never,0
99478, Slightly Liberal,3,8,8,8,1,8,3,8,4,8,8,2,8,1,4,1,7,2,8,6,8,1,8,8,8,1,7, F,0,22, Completed High School,3, one or more times each week,3
99488, Liberal,2,8,6,5,3,3,3,8,1,8,8,1,3,3,6,7,8,8,1,4,1,1,6,3,7,4,5, F,0,35, No Answer,, 99,
99502, Slightly Conservative,5,8,8,8,1,8,8,8,5,8,8,3,5,7,7,8,6,7,6,5,5,1,8,8,7,1,4, F,0,37, Some College/University,4, a few times a year,1
99508, Libertarian,,6,6,6,4,8,5,8,6,8,8,5,4,6,7,8,7,8,5,5,6,4,8,8,8,5,7, M,1,52, Completed Graduate/Professional Degree,9, a few times a year,1
99517, Other,,8,1,8,1,8,4,8,4,8,8,2,4,4,8,7,1,8,8,8,3,3,8,8,7,1,8, M,1,30, Completed Graduate/Professional Degree,9, one or more times each week,3
99524, Conservative,6,8,8,8,7,8,8,8,6,8,8,6,6,7,8,6,7,8,5,4,8,8,8,8,8,8,8, F,0,21, No Answer,, 99,
99532, Libertarian,,4,7,6,1,6,7,8,8,7,8,3,2,7,5,7,8,7,7,3,5,2,8,4,3,1,5, F,0,23, Currently in College,5, one or more times each week,3
99544, Slightly Liberal,3,8,8,8,4,8,7,8,7,8,8,1,8,8,8,7,6,8,6,6,1,5,7,8,7,8,5, M,1,41, Completed College/University,6, Never,0
99548, Conservative,6,8,8,8,1,8,8,8,8,8,8,7,8,8,8,8,8,8,8,8,8,7,8,8,8,8,7, M,1,45, Currently in College,5, a few times a year,1
99550, Very Liberal,1,8,8,6,1,6,8,8,8,8,8,1,1,4,7,1,8,8,1,1,8,1,1,6,8,1,1, M,1,42, Completed Graduate/Professional Degree,9, Never,0
99558, Libertarian,,8,8,8,8,8,7,8,8,1,8,1,8,1,7,1,7,8,1,1,1,1,1,8,7,1,8, F,0,19, Currently in College,5, Never,0
99568, Don't know/not political,,8,8,8,1,8,6,8,5,1,8,7,7,7,7,1,5,8,7,6,1,1,8,8,8,1,8, M,1,66, Some Graduate/Professional School,7, 99,
99583, Libertarian,,6,7,6,5,8,8,8,5,8,8,4,5,6,7,7,8,8,3,5,6,4,8,7,8,5,6, M,1,31, Currently in College,5, Never,0
99586, Slightly Liberal,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,1,8,1,8,8,8,1,8, F,0,45, Some College/University,4, Never,0
99587, Very Liberal,1,8,8,7,2,8,2,8,4,5,8,3,4,4,7,1,6,4,3,4,4,1,7,8,8,5,8, F,0,20, Currently in College,5, Never,0
99594, Slightly Conservative,5,7,8,7,5,8,6,8,6,8,8,1,8,8,8,7,6,5,5,7,3,3,8,8,7,8,6, M,1,20, No Answer,, 99,
99599, Very Liberal,1,8,8,8,5,8,5,8,6,8,8,2,4,6,7,1,8,7,2,8,8,1,8,6,8,6,6, F,0,23, Currently in College,5, a few times a month,2
99624, Very Conservative,7,6,5,8,1,8,4,8,5,7,8,1,8,4,7,7,8,8,8,5,1,1,8,5,7,1,8, M,1,24, Currently in College,5, one or more times each week,3
99631, Slightly Liberal,3,7,7,1,6,8,6,7,6,7,6,2,5,4,5,1,6,8,1,1,4,1,1,7,8,1,4, M,1,34, Some College/University,4, Never,0
99643, Liberal,2,8,8,8,3,8,8,8,4,8,8,8,3,8,8,8,8,8,5,8,8,8,8,8,8,3,8, M,1,63, Completed College/University,6, a few times a month,2
99652, Very Liberal,1,8,8,8,8,8,8,8,8,8,8,1,8,8,8,1,8,8,1,8,1,8,7,7,8,8,8, F,0,25, Currently in Graduate/Professional Sch,, Never,0
99656, Liberal,2,,,,,,,,,,,,,,,,,,,,,,,,,,, F,0,63, Completed Graduate/Professional Degree,9, 99,
99689, Don't know/not political,,8,7,8,8,6,8,8,4,7,6,4,8,8,8,1,1,8,5,6,5,8,8,8,8,8,8, F,0,53, No Answer,, 99,
99704, Moderate/middle-of-the-road,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,3,8,1,5, M,1,23, Completed College/University,6, Never,0
99711, Moderate/middle-of-the-road,4,8,8,5,4,5,4,8,6,8,8,4,2,8,6,8,8,8,2,4,5,1,8,6,8,8,4, M,1,26, Currently in Graduate/Professional Sch,, Never,0
99724, Very Conservative,7,8,8,8,3,8,8,8,4,8,8,3,8,8,8,8,8,8,4,8,8,1,8,8,8,1,8, F,0,18, Currently in College,5, one or more times each week,3
99733, Moderate/middle-of-the-road,4,8,8,8,4,8,8,8,8,8,8,1,8,8,7,8,6,8,7,8,8,8,8,8,8,8,8, M,1,51, Currently in Graduate/Professional Sch,, Never,0
99736, Slightly Liberal,3,8,7,5,1,8,5,8,5,,8,4,4,5,6,6,7,6,1,1,1,1,3,8,6,1,4, M,1,55, Completed Graduate/Professional Degree,9, a few times a year,1
99737, Liberal,2,8,8,6,5,8,5,6,5,8,8,2,3,5,7,6,7,6,2,5,4,1,8,6,6,1,3, F,0,42, Completed Graduate/Professional Degree,9, a few times a year,1
99753, Slightly Liberal,3,5,8,6,2,7,6,8,7,7,8,4,7,5,8,7,8,5,5,7,5,5,8,7,8,8,8, M,1,18, Currently in College,5, one or more times each week,3
99755, Slightly Liberal,3,8,8,8,1,8,8,8,1,8,8,1,1,5,7,7,6,1,1,6,6,1,1,8,8,1,6, F,0,46, Completed Graduate/Professional Degree,9, a few times a month,2
99769, Liberal,2,8,8,8,1,8,8,8,8,8,8,8,3,8,1,7,8,8,8,8,8,8,2,8,8,1,8, M,1,48, Completed College/University,6, Never,0
99782, Conservative,6,8,6,8,1,8,8,8,8,8,8,1,1,8,8,8,7,8,8,,8,,8,8,8,1,8, F,0,72, Completed Graduate/Professional Degree,9, 99,
99786, Slightly Liberal,3,7,7,6,2,8,1,4,8,7,6,1,3,3,6,7,8,8,1,7,4,6,1,1,8,1,6, F,0,32, Currently in Graduate/Professional Sch,, Never,0
99803, Liberal,2,8,8,8,1,8,7,8,7,8,8,7,7,8,7,8,7,8,7,7,1,7,8,8,7,1,8, F,0,54, Completed Graduate/Professional Degree,9, Never,0
99815, Moderate/middle-of-the-road,4,8,8,8,1,8,7,8,8,8,8,1,1,7,7,8,8,8,1,8,7,1,1,7,8,1,7, F,0,68, Some Graduate/Professional School,7, Never,0
99817, Slightly Liberal,3,8,8,8,8,8,8,8,1,8,8,8,8,8,8,8,1,1,8,1,1,1,1,8,8,8,8, F,0,43, Completed Graduate/Professional Degree,9, Never,0
99819, Slightly Liberal,3,8,5,7,3,7,5,8,5,8,8,6,6,7,6,6,6,5,8,5,3,4,8,3,8,1,5, M,1,60, Completed Graduate/Professional Degree,9, a few times a year,1
99864, Slightly Conservative,5,8,8,5,1,6,2,7,5,8,6,1,1,7,6,7,6,5,1,1,1,1,2,1,6,1,1, M,1,56, No Answer,, Never,0
99866, Conservative,6,8,8,8,1,8,8,8,1,8,7,1,8,8,1,8,7,8,8,5,8,1,7,8,8,1,8, M,1,61, Some College/University,4, a few times a year,1
99881, Other,,8,8,8,5,8,8,8,6,8,8,5,4,6,8,7,7,8,5,6,6,8,8,8,8,1,8, M,1,55, Completed College/University,6, 99,
99889, Liberal,2,8,8,7,5,8,6,8,5,7,7,5,1,5,8,7,7,8,1,4,1,4,8,8,8,1,8, M,1,32, Some College/University,4, a few times a month,2
99973, Conservative,6,8,8,8,7,7,8,8,8,8,8,7,8,8,7,8,8,8,8,7,7,1,8,7,8,7,8, F,0,51, Some Graduate/Professional School,7, a few times a year,1
100183, Slightly Liberal,3,8,8,8,1,8,6,8,8,8,8,4,1,8,8,8,7,8,8,7,1,1,8,7,8,1,8, F,0,64, Completed Graduate/Professional Degree,9, a few times a year,1
100259, Liberal,2,8,8,5,4,8,4,8,4,8,8,1,3,4,8,6,6,6,1,5,7,2,8,8,8,5,8, F,0,21, Currently in College,5, a few times a year,1
100263, Slightly Liberal,3,8,8,6,6,8,8,8,7,8,8,5,6,7,8,7,6,,5,8,5,5,7,8,8,6,8, M,1,32, Completed Graduate/Professional Degree,9, a few times a year,1
100279, Moderate/middle-of-the-road,4,8,8,8,1,8,8,8,1,8,8,1,8,8,8,1,8,8,1,8,8,8,8,8,8,8,8, F,0,20, Currently in College,5, Never,0
100287, Very Liberal,1,8,8,8,1,8,8,8,6,8,8,5,8,8,8,8,8,8,4,8,6,6,1,1,7,1,8, M,1,54, Completed Graduate/Professional Degree,9, Never,0
100292, Liberal,2,8,8,8,6,8,6,8,8,8,8,6,6,8,8,7,7,8,1,8,5,1,1,8,,1,8, M,1,48, Completed Graduate/Professional Degree,9, Never,0
100297, Liberal,2,5,7,5,4,8,3,6,4,6,6,3,1,2,6,1,6,3,1,3,1,1,4,6,7,1,2, F,0,44, Completed Graduate/Professional Degree,9, 99,
100315, Slightly Liberal,3,8,8,1,1,8,8,8,1,8,8,8,8,8,8,1,8,8,1,1,3,1,8,1,8,1,5, F,0,22, Currently in College,5, a few times a year,1
100318, Slightly Liberal,3,6,6,6,1,7,6,6,6,7,7,1,1,6,8,8,8,8,4,7,6,1,1,6,8,1,7, M,1,65, Completed Graduate/Professional Degree,9, Never,0
100324, Slightly Conservative,5,8,8,7,8,7,7,8,7,8,8,2,6,5,8,8,5,7,6,5,4,1,1,7,8,1,7, M,1,60, Completed Graduate/Professional Degree,9, Never,0
100326, Liberal,2,8,8,6,3,8,5,8,5,8,8,1,4,4,6,6,8,8,3,5,4,4,5,4,7,1,5, M,1,43, Completed Graduate/Professional Degree,9, Never,0
100333, Slightly Liberal,3,8,8,8,8,8,2,8,4,4,3,3,7,1,8,5,4,8,1,5,1,1,8,8,8,8,8, M,1,18, Currently in College,5, Never,0
100339, Very Conservative,7,6,5,4,2,7,5,6,5,6,5,3,6,5,6,7,5,8,5,5,4,2,6,8,8,1,5, M,1,59, Completed College/University,6, a few times a year,1
100343, Liberal,2,8,8,8,8,8,7,8,8,8,8,1,1,8,1,1,1,8,1,1,1,1,1,7,8,1,1, M,1,59, Completed Graduate/Professional Degree,9, Never,0
100371, Slightly Conservative,5,8,8,8,7,8,8,8,8,8,8,1,7,8,8,8,8,8,8,8,8,1,8,8,8,1,8, M,1,49, Completed Graduate/Professional Degree,9, one or more times each week,3
100373, Other,,8,8,8,1,3,5,8,3,3,8,2,1,3,8,1,8,8,2,1,1,3,2,8,5,8,5, M,1,21, Currently in College,5, Never,0
100392, Liberal,2,8,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,1,8,8,7,8,1,7, F,0,21, Currently in College,5, a few times a month,2
100403, Other,,4,4,5,2,4,1,3,4,1,5,2,1,2,5,1,6,2,1,2,1,1,2,6,5,4,4, F,0,25, Completed Graduate/Professional Degree,9, Never,0
100418, Slightly Liberal,3,4,4,2,1,6,1,8,4,8,8,1,3,1,5,6,5,5,3,8,1,1,8,7,5,5,8, M,1,21, Currently in College,5, a few times a month,2
